IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,41157,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:26.875+02:00,2025-08-18T17:59:26.875+02:00
6,10.215.173.1,58890,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:26.977+02:00,2025-08-18T17:59:26.982+02:00
17,10.215.173.1,59502,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:26.985+02:00,2025-08-18T17:59:26.985+02:00
6,10.215.173.1,58894,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:26.994+02:00,2025-08-18T17:59:26.998+02:00
17,10.215.173.1,41157,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:27.078+02:00,2025-08-18T17:59:27.078+02:00
17,10.215.173.1,46207,157.240.210.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,,0,0,0,0,2025-08-18T17:59:27.087+02:00,2025-08-18T17:59:27.087+02:00
6,10.215.173.1,33318,185.60.217.175,80,10542,Instagram,com.instagram.android,HTTP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:27.151+02:00,2025-08-18T17:59:27.158+02:00
17,10.215.173.1,41157,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:27.478+02:00,2025-08-18T17:59:27.478+02:00
6,10.215.173.1,35980,157.240.210.63,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,,60,40,1,1,2025-08-18T17:59:27.591+02:00,2025-08-18T17:59:27.598+02:00
6,10.215.173.1,58898,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:27.786+02:00,2025-08-18T17:59:27.789+02:00
17,10.215.173.1,46207,157.240.210.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,,0,0,0,0,2025-08-18T17:59:27.882+02:00,2025-08-18T17:59:27.882+02:00
6,10.215.173.1,58890,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:28.004+02:00,2025-08-18T17:59:28.008+02:00
6,10.215.173.1,58894,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:28.010+02:00,2025-08-18T17:59:28.013+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:28.156+02:00,2025-08-18T17:59:28.156+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:28.165+02:00,2025-08-18T17:59:28.165+02:00
6,10.215.173.1,33318,185.60.217.175,80,10542,Instagram,com.instagram.android,HTTP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:28.175+02:00,2025-08-18T17:59:28.183+02:00
17,10.215.173.1,47284,8.8.4.4,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,0,0,0,0,2025-08-18T17:59:28.186+02:00,2025-08-18T17:59:28.186+02:00
17,10.215.173.1,41157,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:28.276+02:00,2025-08-18T17:59:28.276+02:00
6,10.215.173.1,43104,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:28.612+02:00,2025-08-18T17:59:28.618+02:00
6,10.215.173.1,58898,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:28.810+02:00,2025-08-18T17:59:28.815+02:00
17,10.215.173.1,41056,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,i-fallback.instagram.com,0,0,0,0,2025-08-18T17:59:29.386+02:00,2025-08-18T17:59:29.386+02:00
17,10.215.173.1,46207,157.240.210.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,,0,0,0,0,2025-08-18T17:59:29.482+02:00,2025-08-18T17:59:29.482+02:00
6,10.215.173.1,35980,157.240.210.63,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,,60,40,1,1,2025-08-18T17:59:29.606+02:00,2025-08-18T17:59:29.616+02:00
17,10.215.173.1,9416,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:29.782+02:00,2025-08-18T17:59:29.782+02:00
17,10.215.173.1,41157,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:29.875+02:00,2025-08-18T17:59:29.875+02:00
17,10.215.173.1,59502,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:29.986+02:00,2025-08-18T17:59:29.986+02:00
6,10.215.173.1,58890,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:30.022+02:00,2025-08-18T17:59:30.031+02:00
6,10.215.173.1,58894,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:30.036+02:00,2025-08-18T17:59:30.043+02:00
6,10.215.173.1,33318,185.60.217.175,80,10542,Instagram,com.instagram.android,HTTP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:30.184+02:00,2025-08-18T17:59:30.193+02:00
6,10.215.173.1,58898,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:30.824+02:00,2025-08-18T17:59:30.833+02:00
17,10.215.173.1,59615,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,i-fallback.instagram.com,0,0,0,0,2025-08-18T17:59:32.394+02:00,2025-08-18T17:59:32.394+02:00
17,10.215.173.1,46207,157.240.210.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,,0,0,0,0,2025-08-18T17:59:32.680+02:00,2025-08-18T17:59:32.680+02:00
17,10.215.173.1,47070,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:32.787+02:00,2025-08-18T17:59:32.787+02:00
17,10.215.173.1,56545,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:32.797+02:00,2025-08-18T17:59:32.797+02:00
17,10.215.173.1,41157,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:33.077+02:00,2025-08-18T17:59:33.077+02:00
17,10.215.173.1,34263,8.8.8.8,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,0,0,0,0,2025-08-18T17:59:33.214+02:00,2025-08-18T17:59:33.214+02:00
6,10.215.173.1,35980,157.240.210.63,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,,60,40,1,1,2025-08-18T17:59:33.737+02:00,2025-08-18T17:59:33.751+02:00
6,10.215.173.1,33318,185.60.217.175,80,10542,Instagram,com.instagram.android,HTTP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:34.250+02:00,2025-08-18T17:59:34.259+02:00
6,10.215.173.1,58928,185.60.217.13,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,edge-mqtt.facebook.com,60,40,1,1,2025-08-18T17:59:34.502+02:00,2025-08-18T17:59:34.526+02:00
17,10.215.173.1,59615,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,i-fallback.instagram.com,0,0,0,0,2025-08-18T17:59:35.394+02:00,2025-08-18T17:59:35.394+02:00
17,10.215.173.1,56545,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:35.792+02:00,2025-08-18T17:59:35.792+02:00
17,10.215.173.1,47070,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:35.805+02:00,2025-08-18T17:59:35.805+02:00
6,10.215.173.1,43104,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:36.811+02:00,2025-08-18T17:59:36.824+02:00
6,10.215.173.1,51002,157.240.210.63,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,,60,40,1,1,2025-08-18T17:59:37.006+02:00,2025-08-18T17:59:37.015+02:00
17,10.215.173.1,6863,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,i-fallback.instagram.com,0,0,0,0,2025-08-18T17:59:37.017+02:00,2025-08-18T17:59:37.017+02:00
17,10.215.173.1,60899,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:37.101+02:00,2025-08-18T17:59:37.101+02:00
17,10.215.173.1,64956,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:37.121+02:00,2025-08-18T17:59:37.121+02:00
17,10.215.173.1,60899,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:37.188+02:00,2025-08-18T17:59:37.188+02:00
6,10.215.173.1,43048,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:37.289+02:00,2025-08-18T17:59:37.296+02:00
6,10.215.173.1,43062,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:37.301+02:00,2025-08-18T17:59:37.309+02:00
6,10.215.173.1,43070,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:37.311+02:00,2025-08-18T17:59:37.315+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:37.368+02:00,2025-08-18T17:59:37.368+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:37.379+02:00,2025-08-18T17:59:37.379+02:00
17,10.215.173.1,60899,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:37.387+02:00,2025-08-18T17:59:37.387+02:00
17,10.215.173.1,60899,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:37.792+02:00,2025-08-18T17:59:37.792+02:00
6,10.215.173.1,51002,157.240.210.63,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,,60,40,1,1,2025-08-18T17:59:38.022+02:00,2025-08-18T17:59:38.035+02:00
17,10.215.173.1,57920,8.8.4.4,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,0,0,0,0,2025-08-18T17:59:38.247+02:00,2025-08-18T17:59:38.247+02:00
6,10.215.173.1,43070,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:38.309+02:00,2025-08-18T17:59:38.322+02:00
6,10.215.173.1,43062,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:38.323+02:00,2025-08-18T17:59:38.325+02:00
6,10.215.173.1,43048,185.60.217.3,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,gateway.instagram.com,60,40,1,1,2025-08-18T17:59:38.327+02:00,2025-08-18T17:59:38.330+02:00
17,10.215.173.1,60899,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:38.583+02:00,2025-08-18T17:59:38.583+02:00
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:38.664+02:00,2025-08-18T17:59:38.664+02:00
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:38.666+02:00,2025-08-18T17:59:38.666+02:00
17,10.215.173.1,19210,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:38.792+02:00,2025-08-18T17:59:38.792+02:00
17,10.215.173.1,20156,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:38.798+02:00,2025-08-18T17:59:38.798+02:00
17,10.215.173.1,46207,157.240.210.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,,0,0,0,0,2025-08-18T17:59:39.077+02:00,2025-08-18T17:59:39.077+02:00
6,10.215.173.1,43482,157.240.210.175,5222,10542,Instagram,com.instagram.android,TCP,Nieosiągalny,,60,40,1,1,2025-08-18T17:59:39.519+02:00,2025-08-18T17:59:39.523+02:00
17,10.215.173.1,32381,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,z-p42-chat-e2ee-ig-fallback.facebook.com,0,0,0,0,2025-08-18T17:59:39.525+02:00,2025-08-18T17:59:39.525+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:39.645+02:00,2025-08-18T17:59:39.645+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:39.648+02:00,2025-08-18T17:59:39.648+02:00
6,10.215.173.1,35626,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:51.543+02:00,2025-08-18T17:59:51.551+02:00
6,10.215.173.1,35626,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:52.554+02:00,2025-08-18T17:59:52.567+02:00
6,10.215.173.1,35626,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:54.571+02:00,2025-08-18T17:59:54.584+02:00
6,10.215.173.1,35626,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:58.826+02:00,2025-08-18T17:59:58.845+02:00
6,10.215.173.1,35626,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T18:00:07.017+02:00,2025-08-18T18:00:07.025+02:00
6,10.215.173.1,58464,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T18:00:31.675+02:00,2025-08-18T18:00:31.679+02:00
6,10.215.173.1,58464,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T18:00:32.709+02:00,2025-08-18T18:00:32.720+02:00
6,10.215.173.1,58464,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T18:00:34.728+02:00,2025-08-18T18:00:34.740+02:00
6,10.215.173.1,58464,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T18:00:38.757+02:00,2025-08-18T18:00:38.764+02:00
6,10.215.173.1,58464,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T18:00:46.947+02:00,2025-08-18T18:00:46.950+02:00
17,10.215.173.1,24529,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Nieosiągalny,mtalk.google.com,0,0,0,0,2025-08-18T18:01:31.812+02:00,2025-08-18T18:01:31.812+02:00
17,10.215.173.1,24529,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Nieosiągalny,mtalk.google.com,0,0,0,0,2025-08-18T18:01:34.820+02:00,2025-08-18T18:01:34.820+02:00
17,10.215.173.1,42072,10.215.173.2,53,10162,Pogoda,com.sec.android.daemonapp,DNS,Nieosiągalny,api.weather.com,0,0,0,0,2025-08-18T18:02:46.294+02:00,2025-08-18T18:02:46.294+02:00
17,10.215.173.1,42072,10.215.173.2,53,10162,Pogoda,com.sec.android.daemonapp,DNS,Nieosiągalny,api.weather.com,0,0,0,0,2025-08-18T18:02:49.296+02:00,2025-08-18T18:02:49.296+02:00
17,10.215.173.1,21237,10.215.173.2,53,10162,Pogoda,com.sec.android.daemonapp,DNS,Nieosiągalny,api.weather.com,0,0,0,0,2025-08-18T18:02:52.296+02:00,2025-08-18T18:02:52.296+02:00
17,10.215.173.1,21237,10.215.173.2,53,10162,Pogoda,com.sec.android.daemonapp,DNS,Nieosiągalny,api.weather.com,0,0,0,0,2025-08-18T18:02:55.301+02:00,2025-08-18T18:02:55.301+02:00
17,10.215.173.1,38064,10.215.173.2,53,10186,Samsung News,com.samsung.android.app.spage,DNS,Nieosiągalny,api.mop.apps.samsung.com,0,0,0,0,2025-08-18T18:02:55.933+02:00,2025-08-18T18:02:55.933+02:00
17,10.215.173.1,12814,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Nieosiągalny,mtalk.google.com,0,0,0,0,2025-08-18T18:02:57.882+02:00,2025-08-18T18:02:57.882+02:00
17,10.215.173.1,12814,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Nieosiągalny,mtalk.google.com,0,0,0,0,2025-08-18T18:03:00.888+02:00,2025-08-18T18:03:00.888+02:00
17,10.215.173.1,29805,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Nieosiągalny,www.linkedin.com,0,0,0,0,2025-08-18T18:03:01.660+02:00,2025-08-18T18:03:01.660+02:00
17,10.215.173.1,29805,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Nieosiągalny,www.linkedin.com,0,0,0,0,2025-08-18T18:03:04.664+02:00,2025-08-18T18:03:04.664+02:00
17,10.215.173.1,62443,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Nieosiągalny,www.linkedin.com,0,0,0,0,2025-08-18T18:03:07.675+02:00,2025-08-18T18:03:07.675+02:00
17,10.215.173.1,62443,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Nieosiągalny,www.linkedin.com,0,0,0,0,2025-08-18T18:03:10.682+02:00,2025-08-18T18:03:10.682+02:00
17,10.215.173.1,29200,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Nieosiągalny,www.linkedin.com,0,0,0,0,2025-08-18T18:03:13.680+02:00,2025-08-18T18:03:13.680+02:00
17,10.215.173.1,26441,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Nieosiągalny,www.linkedin.com,0,0,0,0,2025-08-18T18:03:13.685+02:00,2025-08-18T18:03:13.685+02:00
17,10.215.173.1,29200,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Nieosiągalny,www.linkedin.com,0,0,0,0,2025-08-18T18:03:16.686+02:00,2025-08-18T18:03:16.686+02:00
17,10.215.173.1,26441,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Nieosiągalny,www.linkedin.com,0,0,0,0,2025-08-18T18:03:16.725+02:00,2025-08-18T18:03:16.725+02:00
17,10.215.173.1,40695,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Zamknij,mtalk.google.com,62,107,1,1,2025-08-18T18:03:16.868+02:00,2025-08-18T18:03:16.915+02:00
17,10.215.173.1,55228,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-18T18:03:16.883+02:00,2025-08-18T18:03:16.949+02:00
6,10.215.173.1,57202,108.177.15.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1838,10106,14,14,2025-08-18T18:03:16.932+02:00,2025-08-18T18:04:30.466+02:00
6,10.215.173.1,52628,54.155.148.19,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7228,10,10,2025-08-18T18:03:16.974+02:00,2025-08-18T18:03:17.421+02:00
17,10.215.173.1,33415,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Zamknij,spot-pa.googleapis.com,68,324,1,1,2025-08-18T18:03:17.043+02:00,2025-08-18T18:03:17.151+02:00
17,10.215.173.1,35992,142.250.185.74,443,10238,Usługi Google Play,com.google.android.gms,QUIC,Zamknij,spot-pa.googleapis.com,5777,7289,12,14,2025-08-18T18:03:17.265+02:00,2025-08-18T18:03:17.846+02:00
6,10.215.173.1,39296,99.81.66.188,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,752,4,4,2025-08-18T18:03:17.376+02:00,2025-08-18T18:04:20.241+02:00
17,10.215.173.1,11542,10.215.173.2,53,10051,Fun Run 4,com.dirtybit.fire,DNS,Zamknij,firebasestorage.googleapis.com,76,332,1,1,2025-08-18T18:03:18.242+02:00,2025-08-18T18:03:18.295+02:00
6,10.215.173.1,58572,142.250.185.202,443,10051,Fun Run 4,com.dirtybit.fire,HTTPS,Zamknij,firebasestorage.googleapis.com,4065,175557,79,78,2025-08-18T18:03:18.303+02:00,2025-08-18T18:03:38.147+02:00
17,10.215.173.1,24250,10.215.173.2,53,10062,Meta Services,com.facebook.services,DNS,Zamknij,z-m-gateway.facebook.com,70,114,1,1,2025-08-18T18:03:18.310+02:00,2025-08-18T18:03:18.341+02:00
6,10.215.173.1,45816,157.240.252.37,443,10062,Meta Services,com.facebook.services,HTTPS,Zamknij,z-m-gateway.facebook.com,3387,4936,28,22,2025-08-18T18:03:18.345+02:00,2025-08-18T18:09:20.101+02:00
17,10.215.173.1,48884,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-18T18:04:21.700+02:00,2025-08-18T18:04:21.747+02:00
6,10.215.173.1,40284,46.137.163.97,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7227,10,10,2025-08-18T18:04:21.775+02:00,2025-08-18T18:04:22.103+02:00
6,10.215.173.1,34010,99.81.66.188,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,752,4,4,2025-08-18T18:04:22.062+02:00,2025-08-18T18:05:26.111+02:00
6,10.215.173.1,38732,108.177.15.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1435,7590,8,8,2025-08-18T18:04:36.508+02:00,2025-08-18T18:05:36.326+02:00
17,10.215.173.1,23217,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,i.instagram.com,61,106,1,1,2025-08-18T18:05:19.489+02:00,2025-08-18T18:05:19.533+02:00
6,10.215.173.1,36886,185.60.217.63,443,10542,Instagram,com.instagram.android,HTTPS,Zamknij,i.instagram.com,596,420,5,5,2025-08-18T18:05:19.494+02:00,2025-08-18T18:05:19.550+02:00
17,10.215.173.1,5682,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,i.instagram.com,61,106,1,1,2025-08-18T18:05:19.499+02:00,2025-08-18T18:05:19.532+02:00
17,10.215.173.1,48297,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Zamknij,graph.instagram.com,10992,18306,31,40,2025-08-18T18:05:19.501+02:00,2025-08-18T18:05:24.545+02:00
6,10.215.173.1,36834,185.60.217.13,443,10542,Instagram,com.instagram.android,HTTPS,Zamknij,edge-mqtt.facebook.com,2780,1043,11,11,2025-08-18T18:05:21.601+02:00,2025-08-18T18:06:21.732+02:00
17,10.215.173.1,15048,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,edge-mqtt.facebook.com,68,108,1,1,2025-08-18T18:05:21.607+02:00,2025-08-18T18:05:21.649+02:00
17,10.215.173.1,53732,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,gateway.instagram.com,67,115,1,1,2025-08-18T18:05:21.613+02:00,2025-08-18T18:05:21.653+02:00
17,10.215.173.1,47568,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Zamknij,gateway.instagram.com,5913,3898,24,26,2025-08-18T18:05:21.615+02:00,2025-08-18T18:06:14.679+02:00
17,10.215.173.1,59900,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-18T18:05:27.427+02:00,2025-08-18T18:05:27.463+02:00
6,10.215.173.1,39700,54.155.148.19,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7226,10,10,2025-08-18T18:05:27.479+02:00,2025-08-18T18:05:27.838+02:00
6,10.215.173.1,39722,99.81.66.188,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,752,4,4,2025-08-18T18:05:27.795+02:00,2025-08-18T18:06:31.781+02:00
17,10.215.173.1,37197,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,graph.facebook.com,64,104,1,1,2025-08-18T18:05:34.281+02:00,2025-08-18T18:05:34.347+02:00
17,10.215.173.1,51421,185.60.217.20,443,10542,Instagram,com.instagram.android,QUIC,Zamknij,graph.facebook.com,8496,2969,12,10,2025-08-18T18:05:34.286+02:00,2025-08-18T18:05:34.568+02:00
6,10.215.173.1,35384,108.177.15.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1402,7629,9,9,2025-08-18T18:05:49.358+02:00,2025-08-18T18:06:52.074+02:00
